90	-62	1.951
105	-62	2.7665
120	-62	0.208
135	-62	3.9004
150	-62	4.5327
165	-62	3.7823
180	-62	5.2427
15	-61	3.6708
30	-61	4.5663
45	-61	3.931
60	-61	0.2932
75	-61	2.7326
90	-61	1.9761
105	-61	2.7326
120	-61	0.2932
135	-61	3.931
150	-61	4.5663
165	-61	3.6708
180	-61	5.2427
15	-60	3.5764
30	-60	4.5928
45	-60	3.9863
60	-60	0.3652
75	-60	2.71
90	-60	1.9691
105	-60	2.71
120	-60	0.3652
135	-60	3.9863
150	-60	4.5928
165	-60	3.5764
180	-60	5.2427
15	-59	3.5048
30	-59	4.3877
45	-59	4.0498
60	-59	0.3621
75	-59	2.7314
90	-59	1.9544
105	-59	2.7314
120	-59	0.3621
135	-59	4.0498
150	-59	4.3877
165	-59	3.5048
180	-59	5.2427
15	-58	3.4552
30	-58	4.3425
45	-58	4.3082
60	-58	0.4892
75	-58	2.6189
90	-58	1.965
105	-58	2.6189
120	-58	0.4892
135	-58	4.3082
150	-58	4.3425
165	-58	3.4552
180	-58	5.2427
15	-57	3.4217
30	-57	3.9039
45	-57	4.3706
60	-57	0.619
75	-57	2.5418
90	-57	1.9553
105	-57	2.5418
120	-57	0.619
135	-57	4.3706
150	-57	3.9039
165	-57	3.4217
180	-57	5.2427
15	-56	3.3943
30	-56	3.7081
45	-56	4.2526
60	-56	0.7085
75	-56	2.4469
90	-56	1.9255
105	-56	2.4469
120	-56	0.7085
135	-56	4.2526
150	-56	3.7081
165	-56	3.3943
180	-56	5.2427
15	-55	3.3624
30	-55	3.5553
45	-55	4.3507
60	-55	0.9012
75	-55	2.184
90	-55	1.9248
105	-55	2.184
120	-55	0.9012
135	-55	4.3507
150	-55	3.5553
165	-55	3.3624
180	-55	5.2427
15	-54	3.3169
30	-54	3.4152
45	-54	4.3724
60	-54	1.2247
75	-54	1.8815
90	-54	1.9226
105	-54	1.8815
120	-54	1.2247
135	-54	4.3724
150	-54	3.4152
165	-54	3.3169
180	-54	5.2427
15	-53	4.352
30	-53	4.3527
45	-53	4.3494
60	-53	1.528
75	-53	1.6411
90	-53	1.8832
105	-53	1.6411
120	-53	1.528
135	-53	4.3494
150	-53	4.3527
165	-53	4.352
180	-53	5.2427
15	-52	3.1672
30	-52	3.0528
45	-52	4.332
60	-52	1.7866
75	-52	1.2887
90	-52	1.8533
105	-52	1.2887
120	-52	1.7866
135	-52	4.332
150	-52	3.0528
165	-52	3.1672
180	-52	5.2427
15	-51	3.066
30	-51	2.8288
45	-51	4.3704
60	-51	2.1585
75	-51	0.7801
90	-51	1.8428
105	-51	0.7801
120	-51	2.1585
135	-51	4.3704
150	-51	2.8288
165	-51	3.066
180	-51	5.2427
15	-50	2.9555
30	-50	2.6091
45	-50	4.4359
60	-50	2.6836
75	-50	0.3144
90	-50	1.7952
105	-50	0.3144
120	-50	2.6836
135	-50	4.4359
150	-50	2.6091
165	-50	2.9555
180	-50	5.2427
15	-49	2.844
30	-49	2.4164
45	-49	4.4527
60	-49	4.3066
75	-49	0.1074
90	-49	1.6696
105	-49	0.1074
120	-49	4.3066
135	-49	4.4527
150	-49	2.4164
165	-49	2.844
180	-49	5.2427
15	-48	2.7396
30	-48	2.2551
45	-48	4.3964
60	-48	3.6596
75	-48	0.6865
90	-48	1.6265
105	-48	0.6865
120	-48	3.6596
135	-48	4.3964
150	-48	2.2551
165	-48	2.7396
180	-48	5.2427
15	-47	2.6483
30	-47	2.1111
45	-47	4.3237
60	-47	4.387
75	-47	1.3846
90	-47	1.5595
105	-47	1.3846
120	-47	4.387
135	-47	4.3237
150	-47	2.1111
165	-47	2.6483
180	-47	5.2427
15	-46	2.5732
30	-46	1.9641
45	-46	4.2955
60	-46	4.8896
75	-46	1.9888
90	-46	1.2756
105	-46	1.9888
120	-46	4.8896
135	-46	4.2955
150	-46	1.9641
165	-46	2.5732
180	-46	5.2427
15	-45	2.5146
30	-45	1.7994
45	-45	4.3014
60	-45	5.6472
75	-45	2.55
90	-45	0.9207
105	-45	2.55
120	-45	5.6472
135	-45	4.3014
150	-45	1.7994
165	-45	2.5146
180	-45	5.2427
15	-44	2.4699
30	-44	1.6159
45	-44	4.272
60	-44	5.3031
75	-44	4.3802
90	-44	0.6934
105	-44	4.3802
120	-44	5.3031
135	-44	4.272
150	-44	1.6159
165	-44	2.4699
180	-44	5.2427
15	-43	2.4343
30	-43	1.4243
45	-43	4.3595
60	-43	5.9117
75	-43	4.3136
90	-43	0.4324
105	-43	4.3136
120	-43	5.9117
135	-43	4.3595
150	-43	1.4243
165	-43	2.4343
180	-43	5.2427
15	-42	2.4021
30	-42	1.2389
45	-42	3.9894
60	-42	7.6419
75	-42	4.7907
90	-42	0.069
105	-42	4.7907
120	-42	7.6419
135	-42	3.9894
150	-42	1.2389
165	-42	2.4021
180	-42	5.2427
15	-41	2.3676
30	-41	1.0695
45	-41	3.8277
60	-41	8.5067
75	-41	5.3272
90	-41	0.672
105	-41	5.3272
120	-41	8.5067
135	-41	3.8277
150	-41	1.0695
165	-41	2.3676
180	-41	5.2427
15	-40	2.3255
30	-40	0.9168
45	-40	3.7109
60	-40	9.3261
75	-40	5.9923
90	-40	1.1429
105	-40	5.9923
120	-40	9.3261
135	-40	3.7109
150	-40	0.9168
165	-40	2.3255
180	-40	5.2427
15	-39	2.2722
30	-39	0.7738
45	-39	3.6148
60	-39	9.9623
75	-39	5.8478
90	-39	1.565
105	-39	5.8478
120	-39	9.9623
135	-39	3.6148
150	-39	0.7738
165	-39	2.2722
180	-39	5.2427
15	-38	2.2062
30	-38	0.6302
45	-38	3.4846
60	-38	5.4966
75	-38	7.6502
90	-38	2.1502
105	-38	7.6502
120	-38	5.4966
135	-38	3.4846
150	-38	0.6302
165	-38	2.2062
180	-38	5.2427
15	-37	2.1276
30	-37	0.4774
45	-37	4.3889
60	-37	5.092
75	-37	8.2406
90	-37	2.8431
105	-37	8.2406
120	-37	5.092
135	-37	4.3889
150	-37	0.4774
165	-37	2.1276
180	-37	5.2427
15	-36	2.0383
30	-36	0.3129
45	-36	3.0467
60	-36	5.7707
75	-36	8.7969
90	-36	3.4092
105	-36	8.7969
120	-36	5.7707
135	-36	3.0467
150	-36	0.3129
165	-36	2.0383
180	-36	5.2427
15	-35	1.9414
30	-35	0.14
45	-35	2.8051
60	-35	5.3896
75	-35	9.5477
90	-35	3.8272
105	-35	9.5477
120	-35	5.3896
135	-35	2.8051
150	-35	0.14
165	-35	1.9414
180	-35	5.2427
15	-34	1.8404
30	-34	0.0339
45	-34	2.5989
60	-34	5.8063
75	-34	5.4472
90	-34	4.3096
105	-34	5.4472
120	-34	5.8063
135	-34	2.5989
150	-34	0.0339
165	-34	1.8404
180	-34	5.2427
15	-33	1.7392
30	-33	0.2013
45	-33	2.4277
60	-33	5.0281
75	-33	5.248
90	-33	4.9485
105	-33	5.248
120	-33	5.0281
135	-33	2.4277
150	-33	0.2013
165	-33	1.7392
180	-33	5.2427
15	-32	1.6411
30	-32	0.3567
45	-32	2.2624
60	-32	5.168
75	-32	5.8463
90	-32	5.5753
105	-32	5.8463
120	-32	5.168
135	-32	2.2624
150	-32	0.3567
165	-32	1.6411
180	-32	5.2427
15	-31	1.5488
30	-31	0.499
45	-31	2.0709
60	-31	5.3054
75	-31	5.437
90	-31	2.4011
105	-31	5.437
120	-31	5.3054
135	-31	2.0709
150	-31	0.499
165	-31	1.5488
180	-31	5.2427
15	-30	1.4641
30	-30	0.6304
45	-30	1.8409
60	-30	5.4265
75	-30	5.379
90	-30	5.2773
105	-30	5.379
120	-30	5.4265
135	-30	1.8409
150	-30	0.6304
165	-30	1.4641
180	-30	5.2427
15	-29	1.3882
30	-29	0.756
45	-29	1.5855
60	-29	5.4712
75	-29	5.4279
90	-29	5.602
105	-29	5.4279
120	-29	5.4712
135	-29	1.5855
150	-29	0.756
165	-29	1.3882
180	-29	5.2427
15	-28	1.3213
30	-28	0.8813
45	-28	1.3311
60	-28	5.4003
75	-28	5.6858
90	-28	7.0633
105	-28	5.6858
120	-28	5.4003
135	-28	1.3311
150	-28	0.8813
165	-28	1.3213
180	-28	5.2427
15	-27	1.263
30	-27	1.0111
45	-27	1.1006
60	-27	5.3174
75	-27	5.7654
90	-27	7.5725
105	-27	5.7654
120	-27	5.3174
135	-27	1.1006
150	-27	1.0111
165	-27	1.263
180	-27	5.2427
15	-26	1.2123
30	-26	1.1477
45	-26	0.9026
60	-26	5.9454
75	-26	5.5624
90	-26	8.0012
105	-26	5.5624
120	-26	5.9454
135	-26	0.9026
150	-26	1.1477
165	-26	1.2123
180	-26	5.2427
15	-25	1.1683
30	-25	1.2913
45	-25	0.7306
60	-25	5.6053
75	-25	5.2586
90	-25	8.332
105	-25	5.2586
120	-25	5.6053
135	-25	0.7306
150	-25	1.2913
165	-25	1.1683
180	-25	5.2427
15	-24	1.1293
30	-24	1.44
45	-24	0.5695
60	-24	5.2172
75	-24	5.1417
90	-24	8.6536
105	-24	5.1417
120	-24	5.2172
135	-24	0.5695
150	-24	1.44
165	-24	1.1293
180	-24	5.2427
15	-23	1.0942
30	-23	1.5905
45	-23	0.4047
60	-23	5.8091
75	-23	5.3949
90	-23	9.0422
105	-23	5.3949
120	-23	5.8091
135	-23	0.4047
150	-23	1.5905
165	-23	1.0942
180	-23	5.2427
15	-22	1.0618
30	-22	1.7392
45	-22	0.2282
60	-22	5.4164
75	-22	5.0069
90	-22	9.4892
105	-22	5.0069
120	-22	5.4164
135	-22	0.2282
150	-22	1.7392
165	-22	1.0618
180	-22	5.2427
15	-21	1.0309
30	-21	1.8827
45	-21	0.0405
60	-21	5.0667
75	-21	5.7605
90	-21	9.932
105	-21	5.7605
120	-21	5.0667
135	-21	0.0405
150	-21	1.8827
165	-21	1.0309
180	-21	5.2427
15	-20	1.0007
30	-20	2.0185
45	-20	0.1507
60	-20	5.7674
75	-20	5.2798
90	-20	5.3374
105	-20	5.2798
120	-20	5.7674
135	-20	0.1507
150	-20	2.0185
165	-20	1.0007
180	-20	5.2427
15	-19	0.9707
30	-19	2.1449
45	-19	0.3351
60	-19	5.5011
75	-19	5.2092
90	-19	5.7515
105	-19	5.2092
120	-19	5.5011
135	-19	0.3351
150	-19	2.1449
165	-19	0.9707
180	-19	5.2427
15	-18	0.9405
30	-18	2.2612
45	-18	0.5033
60	-18	5.2358
75	-18	5.4714
90	-18	5.2743
105	-18	5.4714
120	-18	5.2358
135	-18	0.5033
150	-18	2.2612
165	-18	0.9405
180	-18	5.2427
15	-17	0.91
30	-17	2.3676
45	-17	0.6492
60	-17	9.9398
75	-17	5.3006
90	-17	5.994
105	-17	5.3006
120	-17	9.9398
135	-17	0.6492
150	-17	2.3676
165	-17	0.91
180	-17	5.2427
15	-16	0.8793
30	-16	2.4643
45	-16	0.7705
60	-16	9.5962
75	-16	5.4071
90	-16	5.9321
105	-16	5.4071
120	-16	9.5962
135	-16	0.7705
150	-16	2.4643
165	-16	0.8793
180	-16	5.2427
15	-15	0.8485
30	-15	2.5522
45	-15	0.8681
60	-15	9.209
75	-15	5.7927
90	-15	5.0143
105	-15	5.7927
120	-15	9.209
135	-15	0.8681
150	-15	2.5522
165	-15	0.8485
180	-15	5.2427
15	-14	0.818
30	-14	2.632
45	-14	0.9446
60	-14	8.7978
75	-14	5.7204
90	-14	5.0705
105	-14	5.7204
120	-14	8.7978
135	-14	0.9446
150	-14	2.632
165	-14	0.818
180	-14	5.2427
15	-13	0.7882
30	-13	2.7043
45	-13	1.0036
60	-13	8.3893
75	-13	5.7495
90	-13	5.8645
105	-13	5.7495
120	-13	8.3893
135	-13	1.0036
150	-13	2.7043
165	-13	0.7882
180	-13	5.2427
15	-12	0.7595
30	-12	2.7696
45	-12	1.0483
60	-12	8.0075
75	-12	5.7769
90	-12	5.1915
105	-12	5.7769
120	-12	8.0075
135	-12	1.0483
150	-12	2.7696
165	-12	0.7595
180	-12	5.2427
15	-11	0.7324
30	-11	2.828
45	-11	1.0808
60	-11	7.669
75	-11	5.6763
90	-11	5.9904
105	-11	5.6763
120	-11	7.669
135	-11	1.0808
150	-11	2.828
165	-11	0.7324
180	-11	5.2427
15	-10	0.7072
30	-10	2.8796
45	-10	1.1025
60	-10	7.3815
75	-10	5.3463
90	-10	5.3672
105	-10	5.3463
120	-10	7.3815
135	-10	1.1025
150	-10	2.8796
165	-10	0.7072
180	-10	5.2427
15	-9	0.6843
30	-9	2.9242
45	-9	1.1136
60	-9	7.1458
75	-9	5.7435
90	-9	5.5109
105	-9	5.7435
120	-9	7.1458
135	-9	1.1136
150	-9	2.9242
165	-9	0.6843
180	-9	5.2427
15	-8	0.6641
30	-8	2.9616
45	-8	1.1135
60	-8	5.9577
75	-8	5.8949
90	-8	5.5914
105	-8	5.8949
120	-8	5.9577
135	-8	1.1135
150	-8	2.9616
165	-8	0.6641
180	-8	5.2427
15	-7	0.6469
30	-7	2.9914
45	-7	1.1011
60	-7	5.8112
75	-7	5.8767
90	-7	5.7203
105	-7	5.8767
120	-7	5.8112
135	-7	1.1011
150	-7	2.9914
165	-7	0.6469
180	-7	5.2427
15	-6	0.633
30	-6	3.0133
45	-6	1.0751
60	-6	5.6999
75	-6	5.7758
90	-6	5.9552
105	-6	5.7758
120	-6	5.6999
135	-6	1.0751
150	-6	3.0133
165	-6	0.633
180	-6	5.2427
15	-5	0.6225
30	-5	3.027
45	-5	1.0341
60	-5	5.6183
75	-5	5.6656
90	-5	5.318
105	-5	5.6656
120	-5	5.6183
135	-5	1.0341
150	-5	3.027
165	-5	0.6225
180	-5	5.2427
15	-4	0.6157
30	-4	3.032
45	-4	0.9767
60	-4	5.2621
75	-4	5.5965
90	-4	5.8111
105	-4	5.5965
120	-4	5.2621
135	-4	0.9767
150	-4	3.032
165	-4	0.6157
180	-4	5.2427
15	-3	0.6128
30	-3	3.0283
45	-3	0.9015
60	-3	5.2292
75	-3	5.597
90	-3	5.4295
105	-3	5.597
120	-3	5.2292
135	-3	0.9015
150	-3	3.0283
165	-3	0.6128
180	-3	5.2427
15	-2	0.6137
30	-2	3.0155
45	-2	0.8077
60	-2	5.2182
75	-2	5.6813
90	-2	5.1644
105	-2	5.6813
120	-2	5.2182
135	-2	0.8077
150	-2	3.0155
165	-2	0.6137
180	-2	5.2427
15	-1	0.6187
30	-1	2.9935
45	-1	0.6943
60	-1	5.2293
75	-1	5.8557
90	-1	5.009
105	-1	5.8557
120	-1	5.2293
135	-1	0.6943
150	-1	2.9935
165	-1	0.6187
180	-1	5.2427
15	0	0.6276
30	0	2.9623
45	0	0.5607
60	0	5.2637
75	0	5.1267
90	0	9.9584
105	0	5.1267
120	0	5.2637
135	0	0.5607
150	0	2.9623
165	0	0.6276
180	0	5.2427
15	1	0.6187
30	1	2.9935
45	1	0.6943
60	1	5.2293
75	1	5.8557
90	1	5.009
105	1	5.8557
120	1	5.2293
135	1	0.6943
150	1	2.9935
165	1	0.6187
180	1	5.2427
15	2	0.6137
30	2	3.0155
45	2	0.8077
60	2	5.2182
75	2	5.6813
90	2	5.1644
105	2	5.6813
120	2	5.2182
135	2	0.8077
150	2	3.0155
165	2	0.6137
180	2	5.2427
15	3	0.6128
30	3	3.0283
45	3	0.9015
60	3	5.2292
75	3	5.597
90	3	5.4295
105	3	5.597
120	3	5.2292
135	3	0.9015
150	3	3.0283
165	3	0.6128
180	3	5.2427
15	4	0.6157
30	4	3.032
45	4	0.9767
60	4	5.2621
75	4	5.5965
90	4	5.8111
105	4	5.5965
120	4	5.2621
135	4	0.9767
150	4	3.032
165	4	0.6157
180	4	5.2427
15	5	0.6225
30	5	3.027
45	5	1.0341
60	5	5.6183
75	5	5.6656
90	5	5.318
105	5	5.6656
120	5	5.6183
135	5	1.0341
150	5	3.027
165	5	0.6225
180	5	5.2427
15	6	0.633
30	6	3.0133
45	6	1.0751
60	6	5.6999
75	6	5.7758
90	6	5.9552
105	6	5.7758
120	6	5.6999
135	6	1.0751
150	6	3.0133
165	6	0.633
180	6	5.2427
15	7	0.6469
30	7	2.9914
45	7	1.1011
60	7	5.8112
75	7	5.8767
90	7	5.7203
105	7	5.8767
120	7	5.8112
135	7	1.1011
150	7	2.9914
165	7	0.6469
180	7	5.2427
15	8	0.6641
30	8	2.9616
45	8	1.1135
60	8	5.9577
75	8	5.8949
90	8	5.5914
105	8	5.8949
120	8	5.9577
135	8	1.1135
150	8	2.9616
165	8	0.6641
180	8	5.2427
15	9	0.6843
30	9	2.9242
45	9	1.1136
60	9	7.1458
75	9	5.7435
90	9	5.5109
105	9	5.7435
120	9	7.1458
135	9	1.1136
150	9	2.9242
165	9	0.6843
180	9	5.2427
15	10	0.7072
30	10	2.8796
45	10	1.1025
60	10	7.3815
75	10	5.3463
90	10	5.3672
105	10	5.3463
120	10	7.3815
135	10	1.1025
150	10	2.8796
165	10	0.7072
180	10	5.2427
15	11	0.7324
30	11	2.828
45	11	1.0808
60	11	7.669
75	11	5.6763
90	11	5.9904
105	11	5.6763
120	11	7.669
135	11	1.0808
150	11	2.828
165	11	0.7324
180	11	5.2427
15	12	0.7595
30	12	2.7696
45	12	1.0483
60	12	8.0075
75	12	5.7769
90	12	5.1915
105	12	5.7769
120	12	8.0075
135	12	1.0483
150	12	2.7696
165	12	0.7595
180	12	5.2427
15	13	0.7882
30	13	2.7043
45	13	1.0036
60	13	8.3893
75	13	5.7495
90	13	5.8645
105	13	5.7495
120	13	8.3893
135	13	1.0036
150	13	2.7043
165	13	0.7882
180	13	5.2427
15	14	0.818
30	14	2.632
45	14	0.9446
60	14	8.7978
75	14	5.7204
90	14	5.0705
105	14	5.7204
120	14	8.7978
135	14	0.9446
150	14	2.632
165	14	0.818
180	14	5.2427
15	15	0.8485
30	15	2.5522
45	15	0.8681
60	15	9.209
75	15	5.7927
90	15	5.0143
105	15	5.7927
120	15	9.209
135	15	0.8681
150	15	2.5522
165	15	0.8485
180	15	5.2427
15	16	0.8793
30	16	2.4643
45	16	0.7705
60	16	9.5962
75	16	5.4071
90	16	5.9321
105	16	5.4071
120	16	9.5962
135	16	0.7705
150	16	2.4643
165	16	0.8793
180	16	5.2427
15	17	0.91
30	17	2.3676
45	17	0.6492
60	17	9.9398
75	17	5.3006
90	17	5.994
105	17	5.3006
120	17	9.9398
135	17	0.6492
150	17	2.3676
165	17	0.91
180	17	5.2427
15	18	0.9405
30	18	2.2612
45	18	0.5033
60	18	5.2358
75	18	5.4714
90	18	5.2743
105	18	5.4714
120	18	5.2358
135	18	0.5033
150	18	2.2612
165	18	0.9405
180	18	5.2427
15	19	0.9707
30	19	2.1449
45	19	0.3351
60	19	5.5011
75	19	5.2092
90	19	5.7515
105	19	5.2092
120	19	5.5011
135	19	0.3351
150	19	2.1449
165	19	0.9707
180	19	5.2427
15	20	1.0007
30	20	2.0185
45	20	0.1507
60	20	5.7674
75	20	5.2798
90	20	5.3374
105	20	5.2798
120	20	5.7674
135	20	0.1507
150	20	2.0185
165	20	1.0007
180	20	5.2427
15	21	1.0309
30	21	1.8827
45	21	0.0405
60	21	5.0667
75	21	5.7605
90	21	9.932
105	21	5.7605
120	21	5.0667
135	21	0.0405
150	21	1.8827
165	21	1.0309
180	21	5.2427
15	22	1.0618
30	22	1.7392
45	22	0.2282
60	22	5.4164
75	22	5.0069
90	22	9.4892
105	22	5.0069
120	22	5.4164
135	22	0.2282
150	22	1.7392
165	22	1.0618
180	22	5.2427
15	23	1.0942
30	23	1.5905
45	23	0.4047
60	23	5.8091
75	23	5.3949
90	23	9.0422
105	23	5.3949
120	23	5.8091
135	23	0.4047
150	23	1.5905
165	23	1.0942
180	23	5.2427
15	24	1.1293
30	24	1.44
45	24	0.5695
60	24	5.2172
75	24	5.1417
90	24	8.6536
105	24	5.1417
120	24	5.2172
135	24	0.5695
150	24	1.44
165	24	1.1293
180	24	5.2427
15	25	1.1683
30	25	1.2913
45	25	0.7306
60	25	5.6053
75	25	5.2586
90	25	8.332
105	25	5.2586
120	25	5.6053
135	25	0.7306
150	25	1.2913
165	25	1.1683
180	25	5.2427
15	26	1.2123
30	26	1.1477
45	26	0.9026
60	26	5.9454
75	26	5.5624
90	26	8.0012
105	26	5.5624
120	26	5.9454
135	26	0.9026
150	26	1.1477
165	26	1.2123
180	26	5.2427
15	27	1.263
30	27	1.0111
45	27	1.1006
60	27	5.3174
75	27	5.7654
90	27	7.5725
105	27	5.7654
120	27	5.3174
135	27	1.1006
150	27	1.0111
165	27	1.263
180	27	5.2427
15	28	1.3213
30	28	0.8813
45	28	1.3311
60	28	5.4003
75	28	5.6858
90	28	7.0633
105	28	5.6858
120	28	5.4003
135	28	1.3311
150	28	0.8813
165	28	1.3213
180	28	5.2427
15	29	1.3882
30	29	0.756
45	29	1.5855
60	29	5.4712
75	29	5.4279
90	29	5.602
105	29	5.4279
120	29	5.4712
135	29	1.5855
150	29	0.756
165	29	1.3882
180	29	5.2427
15	30	1.4641
30	30	0.6304
45	30	1.8409
60	30	5.4265
75	30	5.379
90	30	5.2773
105	30	5.379
120	30	5.4265
135	30	1.8409
150	30	0.6304
165	30	1.4641
180	30	5.2427
15	31	1.5488
30	31	0.499
45	31	2.0709
60	31	5.3054
75	31	5.437
90	31	2.4011
105	31	5.437
120	31	5.3054
135	31	2.0709
150	31	0.499
165	31	1.5488
180	31	5.2427
15	32	1.6411
30	32	0.3567
45	32	2.2624
60	32	5.168
75	32	5.8463
90	32	5.5753
105	32	5.8463
120	32	5.168
135	32	2.2624
150	32	0.3567
165	32	1.6411
180	32	5.2427
15	33	1.7392
30	33	0.2013
45	33	2.4277
60	33	5.0281
75	33	5.248
90	33	4.9485
105	33	5.248
120	33	5.0281
135	33	2.4277
150	33	0.2013
165	33	1.7392
180	33	5.2427
15	34	1.8404
30	34	0.0339
45	34	2.5989
60	34	5.8063
75	34	5.4472
90	34	4.3096
105	34	5.4472
120	34	5.8063
135	34	2.5989
150	34	0.0339
165	34	1.8404
180	34	5.2427
15	35	1.9414
30	35	0.14
45	35	2.8051
60	35	5.3896
75	35	9.5477
90	35	3.8272
105	35	9.5477
120	35	5.3896
135	35	2.8051
150	35	0.14
165	35	1.9414
180	35	5.2427
15	36	2.0383
30	36	0.3129
45	36	3.0467
60	36	5.7707
75	36	8.7969
90	36	3.4092
105	36	8.7969
120	36	5.7707
135	36	3.0467
150	36	0.3129
165	36	2.0383
180	36	5.2427
15	37	2.1276
30	37	0.4774
45	37	4.3889
60	37	5.092
75	37	8.2406
90	37	2.8431
105	37	8.2406
120	37	5.092
135	37	4.3889
150	37	0.4774
165	37	2.1276
180	37	5.2427
15	38	2.2062
30	38	0.6302
45	38	3.4846
60	38	5.4966
75	38	7.6502
90	38	2.1502
105	38	7.6502
120	38	5.4966
135	38	3.4846
150	38	0.6302
165	38	2.2062
180	38	5.2427
15	39	2.2722
30	39	0.7738
45	39	3.6148
60	39	9.9623
75	39	5.8478
90	39	1.565
105	39	5.8478
120	39	9.9623
135	39	3.6148
150	39	0.7738
165	39	2.2722
180	39	5.2427
15	40	2.3255
30	40	0.9168
45	40	3.7109
60	40	9.3261
75	40	5.9923
90	40	1.1429
105	40	5.9923
120	40	9.3261
135	40	3.7109
150	40	0.9168
165	40	2.3255
180	40	5.2427
15	41	2.3676
30	41	1.0695
45	41	3.8277
60	41	8.5067
75	41	5.3272
90	41	0.672
105	41	5.3272
120	41	8.5067
135	41	3.8277
150	41	1.0695
165	41	2.3676
180	41	5.2427
15	42	2.4021
30	42	1.2389
45	42	3.9894
60	42	7.6419
75	42	4.7907
90	42	0.069
105	42	4.7907
120	42	7.6419
135	42	3.9894
150	42	1.2389
165	42	2.4021
180	42	5.2427
15	43	2.4343
30	43	1.4243
45	43	4.3595
60	43	5.9117
75	43	4.3136
90	43	0.4324
105	43	4.3136
120	43	5.9117
135	43	4.3595
150	43	1.4243
165	43	2.4343
180	43	5.2427
15	44	2.4699
30	44	1.6159
45	44	4.272
60	44	5.3031
75	44	4.3802
90	44	0.6934
105	44	4.3802
120	44	5.3031
135	44	4.272
150	44	1.6159
165	44	2.4699
180	44	5.2427
15	45	2.5146
30	45	1.7994
45	45	4.3014
60	45	5.6472
75	45	2.55
90	45	0.9207
105	45	2.55
120	45	5.6472
135	45	4.3014
150	45	1.7994
165	45	2.5146
180	45	5.2427
15	46	2.5732
30	46	1.9641
45	46	4.2955
60	46	4.8896
75	46	1.9888
90	46	1.2756
105	46	1.9888
120	46	4.8896
135	46	4.2955
150	46	1.9641
165	46	2.5732
180	46	5.2427
15	47	2.6483
30	47	2.1111
45	47	4.3237
60	47	4.387
75	47	1.3846
90	47	1.5595
105	47	1.3846
120	47	4.387
135	47	4.3237
150	47	2.1111
165	47	2.6483
180	47	5.2427
15	48	2.7396
30	48	2.2551
45	48	4.3964
60	48	3.6596
75	48	0.6865
90	48	1.6265
105	48	0.6865
120	48	3.6596
135	48	4.3964
150	48	2.2551
165	48	2.7396
180	48	5.2427
15	49	2.844
30	49	2.4164
45	49	4.4527
60	49	4.3066
75	49	0.1074
90	49	1.6696
105	49	0.1074
120	49	4.3066
135	49	4.4527
150	49	2.4164
165	49	2.844
180	49	5.2427
15	50	2.9555
30	50	2.6091
45	50	4.4359
60	50	2.6836
75	50	0.3144
90	50	1.7952
105	50	0.3144
120	50	2.6836
135	50	4.4359
150	50	2.6091
165	50	2.9555
180	50	5.2427
15	51	3.066
30	51	2.8288
45	51	4.3704
60	51	2.1585
75	51	0.7801
90	51	1.8428
105	51	0.7801
120	51	2.1585
135	51	4.3704
150	51	2.8288
165	51	3.066
180	51	5.2427
15	52	3.1672
30	52	3.0528
45	52	4.332
60	52	1.7866
75	52	1.2887
90	52	1.8533
105	52	1.2887
120	52	1.7866
135	52	4.332
150	52	3.0528
165	52	3.1672
180	52	5.2427
15	53	4.352
30	53	4.3527
45	53	4.3494
60	53	1.528
75	53	1.6411
90	53	1.8832
105	53	1.6411
120	53	1.528
135	53	4.3494
150	53	4.3527
165	53	4.352
180	53	5.2427
15	54	3.3169
30	54	3.4152
45	54	4.3724
60	54	1.2247
75	54	1.8815
90	54	1.9226
105	54	1.8815
120	54	1.2247
135	54	4.3724
150	54	3.4152
165	54	3.3169
180	54	5.2427
15	55	3.3624
30	55	3.5553
45	55	4.3507
60	55	0.9012
75	55	2.184
90	55	1.9248
105	55	2.184
120	55	0.9012
135	55	4.3507
150	55	3.5553
165	55	3.3624
180	55	5.2427
15	56	3.3943
30	56	3.7081
45	56	4.2526
60	56	0.7085
75	56	2.4469
90	56	1.9255
105	56	2.4469
120	56	0.7085
135	56	4.2526
150	56	3.7081
165	56	3.3943
180	56	5.2427
15	57	3.4217
30	57	3.9039
45	57	4.3706
60	57	0.619
75	57	2.5418
90	57	1.9553
105	57	2.5418
120	57	0.619
135	57	4.3706
150	57	3.9039
165	57	3.4217
180	57	5.2427
15	58	3.4552
30	58	4.3425
45	58	4.3082
60	58	0.4892
75	58	2.6189
90	58	1.965
105	58	2.6189
120	58	0.4892
135	58	4.3082
150	58	4.3425
165	58	3.4552
180	58	5.2427
15	59	3.5048
30	59	4.3877
45	59	4.0498
60	59	0.3621
75	59	2.7314
90	59	1.9544
105	59	2.7314
120	59	0.3621
135	59	4.0498
150	59	4.3877
165	59	3.5048
180	59	5.2427
15	60	3.5764
30	60	4.5928
45	60	3.9863
60	60	0.3652
75	60	2.71
90	60	1.9691
105	60	2.71
120	60	0.3652
135	60	3.9863
150	60	4.5928
165	60	3.5764
180	60	5.2427
15	61	3.6708
30	61	4.5663
45	61	3.931
60	61	0.2932
75	61	2.7326
90	61	1.9761
105	61	2.7326
120	61	0.2932
135	61	3.931
150	61	4.5663
165	61	3.6708
180	61	5.2427
15	62	3.7823
30	62	4.5327
45	62	3.9004
60	62	0.208
75	62	2.7665
90	62	1.951
105	62	2.7665
